date,home_team,away_team,home_team_ar,away_team_ar,home_score,away_score,tournament,tournament_ar,city,country,country_ar,neutral,day,month,year,home_result,away_result,total_goals,serial,home_group,away_group,home_team_txt,away_team_txt,year_n,result,home_random,away_random,decade,home_result_desc,away_result_desc
17/11/2013,Cameroon,Tunisia,الكاميرون,تونس,4,1,FIFA World Cup qualification, نصفيات كأس العالم,Yaound√©,Cameroon,الكاميرون,FALSE,17,11,2013,3,-3,5,3615,1,1,Cameroon,Tunisia,3,3,0.15578,0.4274,12,winner,loser
19/11/2013,Australia,Costa Rica,أستراليا,كوستا ريكا,1,0,Friendly,مبارة ودية,Sydney,Australia,أستراليا,FALSE,19,11,2013,1,-1,1,3616,0,1,Australia,Costa_Rica,3,1,0.84568,0.37449,12,winner,loser
19/11/2013,Belgium,Japan,بلجيكا,اليابان,2,3,Friendly,مبارة ودية,Brussels,Belgium,بلجيكا,FALSE,19,11,2013,-1,1,5,3617,1,0,Belgium,Japan,3,1,0.00682,0.83791,12,loser,winner
19/11/2013,England,Germany,إنجلترا,ألمانيا,0,1,Friendly,مبارة ودية,London,England,إنجلترا,FALSE,19,11,2013,-1,1,1,3618,1,1,England,Germany,3,1,0.1245,0.14325,12,loser,winner
31/12/2013,Qatar,Saudi Arabia,قطر,المملكة العربية السعودية,4,1,WAFF Championship,كأس غرب آسيا,Doha,Qatar,قطر,FALSE,31,12,2013,3,-3,5,3619,0,1,Qatar,Saudi_Arabia,3,3,0.57862,0.18258,12,winner,loser
25/01/2014,Costa Rica,South Korea,كوستا ريكا,كوريا الجنوبية,0,1,Friendly,مبارة ودية,Los Angeles,United States,الولايات المتحدة الأمريكية,TRUE,25,1,2014,-1,1,1,3620,1,0,Costa_Rica,South_Korea,4,1,0.27119,0.81442,12,loser,winner
29/01/2014,Mexico,South Korea,المكسيك,كوريا الجنوبية,4,0,Friendly,مبارة ودية,San Antonio,United States,الولايات المتحدة الأمريكية,TRUE,29,1,2014,4,-4,4,3621,1,0,Mexico,South_Korea,4,4,0.57438,0.31935,12,winner,loser
01/02/2014,United States,South Korea,الولايات المتحدة الأمريكية,كوريا الجنوبية,2,0,Friendly,مبارة ودية,Carson,United States,الولايات المتحدة الأمريكية,FALSE,1,2,2014,2,-2,2,3622,0,0,United_States,South_Korea,4,2,0.3004,0.64029,12,winner,loser
05/03/2014,Australia,Ecuador,أستراليا,الاكوادور,3,4,Friendly,مبارة ودية,London,England,إنجلترا,TRUE,5,3,2014,-1,1,7,3623,0,0,Australia,Ecuador,4,1,0.38415,0.02716,12,loser,winner
05/03/2014,England,Denmark,إنجلترا,الدنمارك,1,0,Friendly,مبارة ودية,London,England,إنجلترا,FALSE,5,3,2014,1,-1,1,3624,1,1,England,Denmark,4,1,0.39828,0.84078,12,winner,loser
05/03/2014,France,Netherlands,فرنسا,هولندا,2,0,Friendly,مبارة ودية,Saint-Denis,France,فرنسا,FALSE,5,3,2014,2,-2,2,3625,0,1,France,Netherlands,4,2,0.44443,0.78601,12,winner,loser
05/03/2014,Portugal,Cameroon,البرتغال,الكاميرون,5,1,Friendly,مبارة ودية,Leiria,Portugal,البرتغال,FALSE,5,3,2014,4,-4,6,3626,1,1,Portugal,Cameroon,4,4,0.91404,0.25693,12,winner,loser
05/03/2014,Switzerland,Croatia,سويسرا,كرواتيا,2,2,Friendly,مبارة ودية,St. Gallen,Switzerland,سويسرا,FALSE,5,3,2014,0,0,4,3627,0,0,Switzerland,Croatia,4,0,0.5939,0.89401,12,draw,draw
13/05/2014,Germany,Poland,ألمانيا,بولندا,0,0,Friendly,مبارة ودية,Hamburg,Germany,ألمانيا,FALSE,13,5,2014,0,0,0,3628,1,0,Germany,Poland,4,0,0.7096,0.2125,12,draw,draw
17/05/2014,Netherlands,Ecuador,هولندا,الاكوادور,1,1,Friendly,مبارة ودية,Amsterdam,Netherlands,هولندا,FALSE,17,5,2014,0,0,2,3629,1,0,Netherlands,Ecuador,4,0,0.84989,0.75083,12,draw,draw
28/05/2014,South Korea,Tunisia,كوريا الجنوبية,تونس,0,1,Friendly,مبارة ودية,Seoul,South Korea,كوريا الجنوبية,FALSE,28,5,2014,-1,1,1,3630,0,1,South_Korea,Tunisia,4,1,0.12065,0.1208,12,loser,winner
31/05/2014,Mexico,Ecuador,المكسيك,الاكوادور,3,1,Friendly,مبارة ودية,Arlington,United States,الولايات المتحدة الأمريكية,TRUE,31,5,2014,2,-2,4,3631,1,0,Mexico,Ecuador,4,2,0.61575,0.59614,12,winner,loser
31/05/2014,Netherlands,Ghana,هولندا,غانا,1,0,Friendly,مبارة ودية,Rotterdam,Netherlands,هولندا,FALSE,31,5,2014,1,-1,1,3632,1,0,Netherlands,Ghana,4,1,0.17383,0.88413,12,winner,loser
01/06/2014,Germany,Cameroon,ألمانيا,الكاميرون,2,2,Friendly,مبارة ودية,M√∂nchengladbach,Germany,ألمانيا,FALSE,1,6,2014,0,0,4,3633,1,1,Germany,Cameroon,4,0,0.86414,0.58092,12,draw,draw
02/06/2014,Costa Rica,Japan,كوستا ريكا,اليابان,1,3,Friendly,مبارة ودية,Tampa,United States,الولايات المتحدة الأمريكية,TRUE,2,6,2014,-2,2,4,3634,1,0,Costa_Rica,Japan,4,2,0.86109,0.28084,12,loser,winner
04/06/2014,Ecuador,England,الاكوادور,إنجلترا,2,2,Friendly,مبارة ودية,Miami Gardens,United States,الولايات المتحدة الأمريكية,TRUE,4,6,2014,0,0,4,3635,0,1,Ecuador,England,4,0,0.17389,0.6431,12,draw,draw
04/06/2014,Netherlands,Wales,هولندا,ويلز,2,0,Friendly,مبارة ودية,Amsterdam,Netherlands,هولندا,FALSE,4,6,2014,2,-2,2,3636,1,0,Netherlands,Wales,4,2,0.27897,0.27856,12,winner,loser
06/06/2014,Brazil,Serbia,البرازيل,صربيا,1,0,Friendly,مبارة ودية,S√£o Paulo,Brazil,البرازيل,FALSE,6,6,2014,1,-1,1,3637,0,1,Brazil,Serbia,4,1,0.79357,0.25684,12,winner,loser
06/06/2014,Croatia,Australia,كرواتيا,أستراليا,1,0,Friendly,مبارة ودية,Salvador,Brazil,البرازيل,TRUE,6,6,2014,1,-1,1,3638,0,0,Croatia,Australia,4,1,0.77883,0.06113,12,winner,loser
06/06/2014,Mexico,Portugal,المكسيك,البرتغال,0,1,Friendly,مبارة ودية,Foxborough,United States,الولايات المتحدة الأمريكية,TRUE,6,6,2014,-1,1,1,3639,1,1,Mexico,Portugal,4,1,0.66731,0.2388,12,loser,winner
07/06/2014,Belgium,Tunisia,بلجيكا,تونس,1,0,Friendly,مبارة ودية,Brussels,Belgium,بلجيكا,FALSE,7,6,2014,1,-1,1,3640,1,1,Belgium,Tunisia,4,1,0.34745,0.10322,12,winner,loser
09/06/2014,Ghana,South Korea,غانا,كوريا الجنوبية,4,0,Friendly,مبارة ودية,Miami Gardens,United States,الولايات المتحدة الأمريكية,TRUE,9,6,2014,4,-4,4,3641,0,0,Ghana,South_Korea,4,4,0.83816,0.79662,12,winner,loser
12/06/2014,Brazil,Croatia,البرازيل,كرواتيا,3,1,FIFA World Cup, كأس العالم,S√£o Paulo,Brazil,البرازيل,FALSE,12,6,2014,2,-2,4,3642,0,0,Brazil,Croatia,4,2,0.45596,0.35923,12,winner,loser
13/06/2014,Mexico,Cameroon,المكسيك,الكاميرون,1,0,FIFA World Cup, كأس العالم,Natal,Brazil,البرازيل,TRUE,13,6,2014,1,-1,1,3643,1,1,Mexico,Cameroon,4,1,0.38934,0.89751,12,winner,loser
13/06/2014,Spain,Netherlands,إسبانيا,هولندا,1,5,FIFA World Cup, كأس العالم,Salvador,Brazil,البرازيل,TRUE,13,6,2014,-4,4,6,3644,1,1,Spain,Netherlands,4,4,0.75438,0.56789,12,loser,winner
14/06/2014,Uruguay,Costa Rica,أوروغواي,كوستا ريكا,1,3,FIFA World Cup, كأس العالم,Fortaleza,Brazil,البرازيل,TRUE,14,6,2014,-2,2,4,3645,1,1,Uruguay,Costa_Rica,4,2,0.24053,0.35674,12,loser,winner
15/06/2014,Switzerland,Ecuador,سويسرا,الاكوادور,2,1,FIFA World Cup, كأس العالم,Bras√≠lia,Brazil,البرازيل,TRUE,15,6,2014,1,-1,3,3646,0,0,Switzerland,Ecuador,4,1,0.37553,0.6586,12,winner,loser
16/06/2014,Germany,Portugal,ألمانيا,البرتغال,4,0,FIFA World Cup, كأس العالم,Salvador,Brazil,البرازيل,TRUE,16,6,2014,4,-4,4,3647,1,1,Germany,Portugal,4,4,0.52919,0.87255,12,winner,loser
16/06/2014,Ghana,United States,غانا,الولايات المتحدة الأمريكية,1,2,FIFA World Cup, كأس العالم,Natal,Brazil,البرازيل,TRUE,16,6,2014,-1,1,3,3648,0,0,Ghana,United_States,4,1,0.39433,0.21672,12,loser,winner
17/06/2014,Brazil,Mexico,البرازيل,المكسيك,0,0,FIFA World Cup, كأس العالم,Fortaleza,Brazil,البرازيل,FALSE,17,6,2014,0,0,0,3649,0,1,Brazil,Mexico,4,0,0.10201,0.08207,12,draw,draw
18/06/2014,Australia,Netherlands,أستراليا,هولندا,2,3,FIFA World Cup, كأس العالم,Curitiba,Brazil,البرازيل,TRUE,18,6,2014,-1,1,5,3650,0,1,Australia,Netherlands,4,1,0.80958,0.768,12,loser,winner
18/06/2014,Cameroon,Croatia,الكاميرون,كرواتيا,0,4,FIFA World Cup, كأس العالم,Manaus,Brazil,البرازيل,TRUE,18,6,2014,-4,4,4,3651,1,0,Cameroon,Croatia,4,4,0.97576,0.77744,12,loser,winner
19/06/2014,Uruguay,England,أوروغواي,إنجلترا,2,1,FIFA World Cup, كأس العالم,S√£o Paulo,Brazil,البرازيل,TRUE,19,6,2014,1,-1,3,3652,1,1,Uruguay,England,4,1,0.36386,0.97106,12,winner,loser
20/06/2014,Switzerland,France,سويسرا,فرنسا,2,5,FIFA World Cup, كأس العالم,Salvador,Brazil,البرازيل,TRUE,20,6,2014,-3,3,7,3653,0,0,Switzerland,France,4,3,0.74553,0.09552,12,loser,winner
21/06/2014,Argentina,Iran,الأرجنتين,إيران,1,0,FIFA World Cup, كأس العالم,Belo Horizonte,Brazil,البرازيل,TRUE,21,6,2014,1,-1,1,3654,1,1,Argentina,Iran,4,1,0.61077,0.35362,12,winner,loser
21/06/2014,Germany,Ghana,ألمانيا,غانا,2,2,FIFA World Cup, كأس العالم,Fortaleza,Brazil,البرازيل,TRUE,21,6,2014,0,0,4,3655,1,0,Germany,Ghana,4,0,0.93961,0.40175,12,draw,draw
22/06/2014,United States,Portugal,الولايات المتحدة الأمريكية,البرتغال,2,2,FIFA World Cup, كأس العالم,Manaus,Brazil,البرازيل,TRUE,22,6,2014,0,0,4,3656,0,1,United_States,Portugal,4,0,0.42993,0.83034,12,draw,draw
23/06/2014,Australia,Spain,أستراليا,إسبانيا,0,3,FIFA World Cup, كأس العالم,Curitiba,Brazil,البرازيل,TRUE,23,6,2014,-3,3,3,3657,0,1,Australia,Spain,4,3,0.60695,0.33488,12,loser,winner
23/06/2014,Brazil,Cameroon,البرازيل,الكاميرون,4,1,FIFA World Cup, كأس العالم,Bras√≠lia,Brazil,البرازيل,FALSE,23,6,2014,3,-3,5,3658,0,1,Brazil,Cameroon,4,3,0.1888,0.21755,12,winner,loser
23/06/2014,Croatia,Mexico,كرواتيا,المكسيك,1,3,FIFA World Cup, كأس العالم,Recife,Brazil,البرازيل,TRUE,23,6,2014,-2,2,4,3659,0,1,Croatia,Mexico,4,2,0.69892,0.82512,12,loser,winner
24/06/2014,Costa Rica,England,كوستا ريكا,إنجلترا,0,0,FIFA World Cup, كأس العالم,Belo Horizonte,Brazil,البرازيل,TRUE,24,6,2014,0,0,0,3660,1,1,Costa_Rica,England,4,0,0.43101,0.92666,12,draw,draw
25/06/2014,Ecuador,France,الاكوادور,فرنسا,0,0,FIFA World Cup, كأس العالم,Rio de Janeiro,Brazil,البرازيل,TRUE,25,6,2014,0,0,0,3661,0,0,Ecuador,France,4,0,0.08677,0.71704,12,draw,draw
26/06/2014,South Korea,Belgium,كوريا الجنوبية,بلجيكا,0,1,FIFA World Cup, كأس العالم,S√£o Paulo,Brazil,البرازيل,TRUE,26,6,2014,-1,1,1,3662,0,1,South_Korea,Belgium,4,1,0.15725,0.53487,12,loser,winner
26/06/2014,Portugal,Ghana,البرتغال,غانا,2,1,FIFA World Cup, كأس العالم,Bras√≠lia,Brazil,البرازيل,TRUE,26,6,2014,1,-1,3,3663,1,0,Portugal,Ghana,4,1,0.96695,0.7788,12,winner,loser
26/06/2014,United States,Germany,الولايات المتحدة الأمريكية,ألمانيا,0,1,FIFA World Cup, كأس العالم,Recife,Brazil,البرازيل,TRUE,26,6,2014,-1,1,1,3664,0,1,United_States,Germany,4,1,0.93504,0.86025,12,loser,winner
29/06/2014,Netherlands,Mexico,هولندا,المكسيك,2,1,FIFA World Cup, كأس العالم,Fortaleza,Brazil,البرازيل,TRUE,29,6,2014,1,-1,3,3665,1,1,Netherlands,Mexico,4,1,9.00E-04,0.67731,12,winner,loser
01/07/2014,Argentina,Switzerland,الأرجنتين,سويسرا,1,0,FIFA World Cup, كأس العالم,S√£o Paulo,Brazil,البرازيل,TRUE,1,7,2014,1,-1,1,3666,1,0,Argentina,Switzerland,4,1,0.03498,0.67955,12,winner,loser
01/07/2014,Belgium,United States,بلجيكا,الولايات المتحدة الأمريكية,2,1,FIFA World Cup, كأس العالم,Salvador,Brazil,البرازيل,TRUE,1,7,2014,1,-1,3,3667,1,0,Belgium,United_States,4,1,0.72521,0.07647,12,winner,loser
04/07/2014,France,Germany,فرنسا,ألمانيا,0,1,FIFA World Cup, كأس العالم,Rio de Janeiro,Brazil,البرازيل,TRUE,4,7,2014,-1,1,1,3668,0,1,France,Germany,4,1,0.99043,0.90305,12,loser,winner
05/07/2014,Argentina,Belgium,الأرجنتين,بلجيكا,1,0,FIFA World Cup, كأس العالم,Bras√≠lia,Brazil,البرازيل,TRUE,5,7,2014,1,-1,1,3669,1,1,Argentina,Belgium,4,1,0.50334,0.06534,12,winner,loser
05/07/2014,Netherlands,Costa Rica,هولندا,كوستا ريكا,0,0,FIFA World Cup, كأس العالم,Salvador,Brazil,البرازيل,TRUE,5,7,2014,0,0,0,3670,1,1,Netherlands,Costa_Rica,4,0,0.49738,0.00151,12,draw,draw
08/07/2014,Brazil,Germany,البرازيل,ألمانيا,1,7,FIFA World Cup, كأس العالم,Belo Horizonte,Brazil,البرازيل,FALSE,8,7,2014,-6,6,8,3671,0,1,Brazil,Germany,4,6,0.61507,0.70198,12,loser,winner
09/07/2014,Netherlands,Argentina,هولندا,الأرجنتين,0,0,FIFA World Cup, كأس العالم,S√£o Paulo,Brazil,البرازيل,TRUE,9,7,2014,0,0,0,3672,1,1,Netherlands,Argentina,4,0,0.17642,0.80577,12,draw,draw
12/07/2014,Brazil,Netherlands,البرازيل,هولندا,0,3,FIFA World Cup, كأس العالم,Bras√≠lia,Brazil,البرازيل,FALSE,12,7,2014,-3,3,3,3673,0,1,Brazil,Netherlands,4,3,0.42708,0.32368,12,loser,winner
13/07/2014,Germany,Argentina,ألمانيا,الأرجنتين,1,0,FIFA World Cup, كأس العالم,Rio de Janeiro,Brazil,البرازيل,TRUE,13,7,2014,1,-1,1,3674,1,1,Germany,Argentina,4,1,0.70367,0.92084,12,winner,loser
03/09/2014,Germany,Argentina,ألمانيا,الأرجنتين,2,4,Friendly,مبارة ودية,D√ºsseldorf,Germany,ألمانيا,FALSE,3,9,2014,-2,2,6,3675,1,1,Germany,Argentina,4,2,0.56279,0.72898,12,loser,winner
03/09/2014,Morocco,Qatar,المغرب,قطر,0,0,Friendly,مبارة ودية,Rabat,Morocco,المغرب,FALSE,3,9,2014,0,0,0,3676,0,0,Morocco,Qatar,4,0,0.12709,0.68767,12,draw,draw
04/09/2014,Belgium,Australia,بلجيكا,أستراليا,2,0,Friendly,مبارة ودية,Li√®ge,Belgium,بلجيكا,FALSE,4,9,2014,2,-2,2,3677,1,0,Belgium,Australia,4,2,0.21802,0.63414,12,winner,loser
04/09/2014,France,Spain,فرنسا,إسبانيا,1,0,Friendly,مبارة ودية,Saint-Denis,France,فرنسا,FALSE,4,9,2014,1,-1,1,3678,0,1,France,Spain,4,1,0.36961,0.67878,12,winner,loser
05/09/2014,Japan,Uruguay,اليابان,أوروغواي,0,2,Kirin Challenge Cup, كأس التحدي,Sapporo,Japan,اليابان,FALSE,5,9,2014,-2,2,2,3679,0,1,Japan,Uruguay,4,2,0.96283,0.83648,12,loser,winner
07/09/2014,Serbia,France,صربيا,فرنسا,1,1,Friendly,مبارة ودية,Belgrade,Serbia,صربيا,FALSE,7,9,2014,0,0,2,3680,1,0,Serbia,France,4,0,0.0811,0.3479,12,draw,draw
08/09/2014,Australia,Saudi Arabia,أستراليا,المملكة العربية السعودية,3,2,Friendly,مبارة ودية,London,England,إنجلترا,TRUE,8,9,2014,1,-1,5,3681,0,1,Australia,Saudi_Arabia,4,1,0.2286,0.84932,12,winner,loser
08/09/2014,South Korea,Uruguay,كوريا الجنوبية,أوروغواي,0,1,Friendly,مبارة ودية,Goyang,South Korea,كوريا الجنوبية,FALSE,8,9,2014,-1,1,1,3682,0,1,South_Korea,Uruguay,4,1,0.71204,0.27934,12,loser,winner
08/09/2014,Switzerland,England,سويسرا,إنجلترا,0,2,UEFA Euro qualification, تصفيات كأس أمم أوروبا,Basel,Switzerland,سويسرا,FALSE,8,9,2014,-2,2,2,3683,0,1,Switzerland,England,4,2,0.6913,0.09646,12,loser,winner
10/10/2014,Saudi Arabia,Uruguay,المملكة العربية السعودية,أوروغواي,1,1,Friendly,مبارة ودية,Jeddah,Saudi Arabia,المملكة العربية السعودية,FALSE,10,10,2014,0,0,2,3684,1,1,Saudi_Arabia,Uruguay,4,0,0.87784,0.68896,12,draw,draw
10/10/2014,Senegal,Tunisia,السنغال,تونس,0,0,African Cup of Nations qualification, تصفيات كأس أمم أفريقيا,Dakar,Senegal,السنغال,FALSE,10,10,2014,0,0,0,3685,0,1,Senegal,Tunisia,4,0,0.6874,0.96654,12,draw,draw
11/10/2014,Argentina,Brazil,الأرجنتين,البرازيل,0,2,Supercl√°sico de las Am√©ricas,السوبر كلاسيكو,Beijing,China PR,الصين ,TRUE,11,10,2014,-2,2,2,3686,1,0,Argentina,Brazil,4,2,0.85917,0.20205,12,loser,winner
11/10/2014,France,Portugal,فرنسا,البرتغال,2,1,Friendly,مبارة ودية,Saint-Denis,France,فرنسا,FALSE,11,10,2014,1,-1,3,3687,0,1,France,Portugal,4,1,0.01543,0.71385,12,winner,loser
11/10/2014,Poland,Germany,بولندا,ألمانيا,2,0,UEFA Euro qualification, تصفيات كأس أمم أوروبا,Warsaw,Poland,بولندا,FALSE,11,10,2014,2,-2,2,3688,0,1,Poland,Germany,4,2,0.80997,0.81748,12,winner,loser
14/10/2014,Denmark,Portugal,الدنمارك,البرتغال,0,1,UEFA Euro qualification, تصفيات كأس أمم أوروبا,Copenhagen,Denmark,الدنمارك,FALSE,14,10,2014,-1,1,1,3689,1,1,Denmark,Portugal,4,1,0.60219,0.96351,12,loser,winner
14/10/2014,Japan,Brazil,اليابان,البرازيل,0,4,Friendly,مبارة ودية,Kallang,Singapore,سنغافورة,TRUE,14,10,2014,-4,4,4,3690,0,0,Japan,Brazil,4,4,0.18225,0.86848,12,loser,winner
14/10/2014,South Korea,Costa Rica,كوريا الجنوبية,كوستا ريكا,1,3,Friendly,مبارة ودية,Seoul,South Korea,كوريا الجنوبية,FALSE,14,10,2014,-2,2,4,3691,0,1,South_Korea,Costa_Rica,4,2,0.63659,0.30006,12,loser,winner
14/10/2014,Qatar,Australia,قطر,أستراليا,1,0,Friendly,مبارة ودية,Doha,Qatar,قطر,FALSE,14,10,2014,1,-1,1,3692,0,0,Qatar,Australia,4,1,0.75546,0.37979,12,winner,loser
15/10/2014,Tunisia,Senegal,تونس,السنغال,1,0,African Cup of Nations qualification, تصفيات كأس أمم أفريقيا,Monastir,Tunisia,تونس,FALSE,15,10,2014,1,-1,1,3693,1,0,Tunisia,Senegal,4,1,0.8943,0.3171,12,winner,loser
12/11/2014,Argentina,Croatia,الأرجنتين,كرواتيا,2,1,Friendly,مبارة ودية,London,England,إنجلترا,TRUE,12,11,2014,1,-1,3,3694,1,0,Argentina,Croatia,4,1,0.67328,0.97235,12,winner,loser
12/11/2014,Netherlands,Mexico,هولندا,المكسيك,2,3,Friendly,مبارة ودية,Amsterdam,Netherlands,هولندا,FALSE,12,11,2014,-1,1,5,3695,1,1,Netherlands,Mexico,4,1,0.48198,0.60564,12,loser,winner
13/11/2014,Saudi Arabia,Qatar,المملكة العربية السعودية,قطر,1,1,Gulf Cup,كأس الخليج,Riyadh,Saudi Arabia,المملكة العربية السعودية,FALSE,13,11,2014,0,0,2,3696,1,0,Saudi_Arabia,Qatar,4,0,0.29477,0.73713,12,draw,draw
13/11/2014,Uruguay,Costa Rica,أوروغواي,كوستا ريكا,3,3,Friendly,مبارة ودية,Montevideo,Uruguay,أوروغواي,FALSE,13,11,2014,0,0,6,3697,1,1,Uruguay,Costa_Rica,4,0,0.03219,0.19009,12,draw,draw
14/11/2014,Serbia,Denmark,صربيا,الدنمارك,1,3,UEFA Euro qualification, تصفيات كأس أمم أوروبا,Belgrade,Serbia,صربيا,FALSE,14,11,2014,-2,2,4,3698,1,1,Serbia,Denmark,4,2,0.67093,0.89581,12,loser,winner
16/11/2014,Belgium,Wales,بلجيكا,ويلز,0,0,UEFA Euro qualification, تصفيات كأس أمم أوروبا,Brussels,Belgium,بلجيكا,FALSE,16,11,2014,0,0,0,3699,1,0,Belgium,Wales,4,0,0.06761,0.27732,12,draw,draw
18/11/2014,Iran,South Korea,إيران,كوريا الجنوبية,1,0,Friendly,مبارة ودية,Tehran,Iran,إيران,FALSE,18,11,2014,1,-1,1,3700,1,0,Iran,South_Korea,4,1,0.4452,0.94333,12,winner,loser
18/11/2014,Japan,Australia,اليابان,أستراليا,2,1,Friendly,مبارة ودية,Osaka,Japan,اليابان,FALSE,18,11,2014,1,-1,3,3701,0,0,Japan,Australia,4,1,0.11362,0.63267,12,winner,loser
18/11/2014,Portugal,Argentina,البرتغال,الأرجنتين,1,0,Friendly,مبارة ودية,Manchester,England,إنجلترا,TRUE,18,11,2014,1,-1,1,3702,1,1,Portugal,Argentina,4,1,0.37222,0.48733,12,winner,loser
18/11/2014,Spain,Germany,إسبانيا,ألمانيا,0,1,Friendly,مبارة ودية,Vigo,Spain,إسبانيا,FALSE,18,11,2014,-1,1,1,3703,1,1,Spain,Germany,4,1,0.71893,0.00205,12,loser,winner
